Datetime,Open,High,Low,Close,Volume
2026-08-27 00:48:03.861544+00:00,1.085,1.0857165758831693,1.0848453768791297,1.0851983708189201,851
2026-08-27 01:48:03.861544+00:00,1.0851983708189201,1.0856585292403949,1.0843479557180515,1.0845212173842582,464
2026-08-27 02:48:03.861544+00:00,1.0845212173842582,1.0852686939350458,1.0841388832191758,1.0850095455309363,199
2026-08-27 03:48:03.861544+00:00,1.0850095455309363,1.0857204161151572,1.0848212692700052,1.0856218585482205,784
2026-08-27 04:48:03.861544+00:00,1.0856218585482205,1.085640255851969,1.0841600220947303,1.084351006679661,127
2026-08-27 05:48:03.861544+00:00,1.084351006679661,1.0846668762328722,1.0833414554009333,1.0835037948841746,795
2026-08-27 06:48:03.861544+00:00,1.0835037948841746,1.083687241073064,1.0832749169394735,1.0835869042213573,138
2026-08-27 07:48:03.861544+00:00,1.0835869042213573,1.0839769175997669,1.083246868613204,1.0833812984223847,286
2026-08-27 08:48:03.861544+00:00,1.0833812984223847,1.083556094994981,1.0828646979912702,1.0833703771864855,643
2026-08-27 09:48:03.861544+00:00,1.0833703771864855,1.0838900706681085,1.0826544693415638,1.0828158796735423,947
2026-08-27 10:48:03.861544+00:00,1.0828158796735423,1.0837404388952763,1.08250558725804,1.083387215328583,467
2026-08-27 11:48:03.861544+00:00,1.083387215328583,1.0840245312356795,1.0833166324951067,1.0838928052320007,208
2026-08-27 12:48:03.861544+00:00,1.0838928052320007,1.0844589277086576,1.083465684901381,1.0839357473508073,309
2026-08-27 13:48:03.861544+00:00,1.0839357473508073,1.0848005595225005,1.0838018507065443,1.084668861574879,906
2026-08-27 14:48:03.861544+00:00,1.084668861574879,1.0852215137235397,1.0844268819035867,1.0849731172705006,754
2026-08-27 15:48:03.861544+00:00,1.0849731172705006,1.085062088556561,1.0840289413421615,1.0844137317372398,190
2026-08-27 16:48:03.861544+00:00,1.0844137317372398,1.0846736225303062,1.084199585696295,1.0846536587855484,446
2026-08-27 17:48:03.861544+00:00,1.0846536587855484,1.0848628859325384,1.0839571321162442,1.0840296254727473,338
2026-08-27 18:48:03.861544+00:00,1.0840296254727473,1.0848978603437995,1.0838454324323294,1.084600985163421,260
2026-08-27 19:48:03.861544+00:00,1.084600985163421,1.0849544762503556,1.08413314169337,1.0845684953480763,861
2026-08-27 20:48:03.861544+00:00,1.0845684953480763,1.0848032004508017,1.0843160020843194,1.0844481978107903,655
2026-08-27 21:48:03.861544+00:00,1.0844481978107903,1.0845053931280417,1.08399550581824,1.0840051381204312,261
2026-08-27 22:48:03.861544+00:00,1.0840051381204312,1.0851516569040836,1.0839244640861276,1.0848002827760435,685
2026-08-27 23:48:03.861544+00:00,1.0848002827760435,1.0850255434726628,1.0845138028202976,1.0846997026005363,472
2026-08-28 00:48:03.861544+00:00,1.0846997026005363,1.0852458964478302,1.0842795974757269,1.0844209383637469,155
2026-08-28 01:48:03.861544+00:00,1.0844209383637469,1.0846401707710884,1.0840317860624475,1.084191821766597,504
2026-08-28 02:48:03.861544+00:00,1.084191821766597,1.0850097090026696,1.084068330269932,1.0845380969259737,266
2026-08-28 03:48:03.861544+00:00,1.0845380969259737,1.0847959856839022,1.0841293041340327,1.0847758997320327,320
2026-08-28 04:48:03.861544+00:00,1.0847758997320327,1.0853961353238668,1.0844637239162789,1.0850445331660883,891
2026-08-28 05:48:03.861544+00:00,1.0850445331660883,1.0854804931032502,1.0843206990668095,1.0853250091505404,739
2026-08-28 06:48:03.861544+00:00,1.0853250091505404,1.0871730079017305,1.0848417280520368,1.0867196393717475,220
2026-08-28 07:48:03.861544+00:00,1.0867196393717475,1.0869108995150167,1.085689845477941,1.086454643863723,866
2026-08-28 08:48:03.861544+00:00,1.086454643863723,1.0866643229922968,1.085999145989017,1.086120726768652,616
2026-08-28 09:48:03.861544+00:00,1.086120726768652,1.086424841978584,1.0850093621002483,1.0855904135124343,887
2026-08-28 10:48:03.861544+00:00,1.0855904135124343,1.0860014689539386,1.0854972683195756,1.0859916343260756,772
