Datetime,Open,High,Low,Close,Volume
2026-08-13 12:00:00+00:00,190.0,190.00836329428964,180.37106432895527,180.4243381488535,548.0
2026-08-13 13:00:00+00:00,180.4243381488535,180.50024194179406,171.21605856384602,171.23652431073629,816.0
2026-08-13 14:00:00+00:00,171.23652431073629,181.75832632789414,171.19417853631074,181.70511432111982,164.0
2026-08-13 15:00:00+00:00,181.70511432111982,193.21107204114304,181.66250270138494,193.19952559101924,815.0
2026-08-13 16:00:00+00:00,193.19952559101924,197.43618990555535,193.1913836448431,197.37161292408442,206.0
2026-08-13 17:00:00+00:00,197.37161292408442,221.60403036409355,197.3263817350472,221.56143864550398,874.0
2026-08-13 18:00:00+00:00,221.56143864550398,252.97721040298867,221.49025564593794,252.95290855627684,561.0
2026-08-13 19:00:00+00:00,252.95290855627684,252.9538820132778,233.34519767045649,233.36187952173822,1128.0
2026-08-13 20:00:00+00:00,233.36187952173822,259.7050050275895,233.28552474186944,259.68137559733105,857.0
2026-08-13 21:00:00+00:00,259.68137559733105,259.7150008818036,249.46294627642047,249.48392067200643,533.0
2026-08-13 22:00:00+00:00,249.48392067200643,249.5255855940143,230.92472974173612,230.9720059184615,349.0
2026-08-13 23:00:00+00:00,230.9720059184615,257.4476177261259,230.91408809603467,257.40548322736316,243.0
2026-08-14 00:00:00+00:00,257.40548322736316,257.4596474762279,257.2379281007954,257.24024786933484,458.0
2026-08-14 01:00:00+00:00,257.24024786933484,281.95070220375555,257.18946852833506,281.8578988955335,703.0
2026-08-14 02:00:00+00:00,281.8578988955335,282.8628213435331,281.77535087695605,282.7890263572934,870.0
2026-08-14 03:00:00+00:00,282.7890263572934,282.83781212659136,253.45666699934966,253.45980935907767,155.0
2026-08-14 04:00:00+00:00,253.45980935907767,270.0647026924546,253.37019677023494,270.0181204689365,923.0
2026-08-14 05:00:00+00:00,270.0181204689365,270.9210745207855,270.0020115041905,270.8977458922186,1110.0
2026-08-14 06:00:00+00:00,270.8977458922186,275.64675919278,270.85837940953553,275.618333122634,1159.0
2026-08-14 07:00:00+00:00,275.618333122634,283.9712196481853,275.61268440175894,283.90467728680704,759.0
2026-08-14 08:00:00+00:00,283.90467728680704,283.92273646393164,270.05793229166665,270.10346106847226,176.0
2026-08-14 09:00:00+00:00,270.10346106847226,270.19765924525865,263.2380823793493,263.25725583314477,1168.0
2026-08-14 10:00:00+00:00,263.25725583314477,302.6533091276243,263.23258255970353,302.50265439735807,418.0
2026-08-14 11:00:00+00:00,302.50265439735807,318.10874375318343,302.4952528278112,318.10511445756777,801.0
2026-08-14 12:00:00+00:00,318.10511445756777,318.10956702089584,297.4059525526453,297.40905053316663,796.0
2026-08-14 13:00:00+00:00,297.40905053316663,297.48537564159346,294.6747270984016,294.71271250788084,98.0
2026-08-14 14:00:00+00:00,294.71271250788084,294.72463091874863,256.6388212773254,256.6751453240776,213.0
2026-08-14 15:00:00+00:00,256.6751453240776,270.4427699411864,256.5979346985159,270.428904471733,661.0
2026-08-14 16:00:00+00:00,270.428904471733,270.435125598981,229.80108910261757,229.8941844836645,1113.0
2026-08-14 17:00:00+00:00,229.8941844836645,229.89586295536233,220.16146345252963,220.21037048776222,621.0
2026-08-14 18:00:00+00:00,220.21037048776222,224.51864046072,220.18371867263988,224.43807550860532,125.0
2026-08-14 19:00:00+00:00,224.43807550860532,237.43934910826326,224.4012891155121,237.41127951814596,308.0
2026-08-14 20:00:00+00:00,237.41127951814596,237.4211530572689,226.53190419354613,226.54719686647258,428.0
2026-08-14 21:00:00+00:00,226.54719686647258,231.7706505964208,226.53600586220645,231.75565388438625,127.0
2026-08-14 22:00:00+00:00,231.75565388438625,246.80936089289906,231.75260679715996,246.80861828744673,1060.0
2026-08-14 23:00:00+00:00,246.80861828744673,246.9488581999603,246.80789074185714,246.89688054169866,1161.0
2026-08-15 00:00:00+00:00,246.89688054169866,246.8991617799705,243.13388414366935,243.14207822931573,240.0
2026-08-15 01:00:00+00:00,243.14207822931573,243.2097286937444,213.59636033407853,213.69892584128627,1061.0
2026-08-15 02:00:00+00:00,213.69892584128627,213.74680673285786,204.83266538383066,204.88267735700884,85.0
2026-08-15 03:00:00+00:00,204.88267735700884,204.92223177810118,190.5366413777107,190.5605283100207,1129.0
2026-08-15 04:00:00+00:00,190.5605283100207,193.22347121795514,190.52682757731816,193.19303169866993,620.0
2026-08-15 05:00:00+00:00,193.19303169866993,193.22231159080184,179.6127283579643,179.65465695054624,238.0
2026-08-15 06:00:00+00:00,179.65465695054624,183.5709212607705,179.65386388751824,183.56377449037143,624.0
2026-08-15 07:00:00+00:00,183.56377449037143,183.58738746734883,172.869016950164,172.90187734163104,1177.0
2026-08-15 08:00:00+00:00,172.90187734163104,172.92771551055688,153.87914094874193,153.96930081347278,631.0
2026-08-15 09:00:00+00:00,153.96930081347278,153.9943264915487,148.75992669896894,148.7910405435987,235.0
2026-08-15 10:00:00+00:00,148.7910405435987,148.8311807422202,143.0617862352741,143.1079940081805,691.0
2026-08-15 11:00:00+00:00,143.1079940081805,143.13512739280534,138.073372797409,138.07948764973744,1191.0
2026-08-15 12:00:00+00:00,138.07948764973744,144.52124232073723,138.0761868977063,144.4642108876499,499.0
2026-08-15 13:00:00+00:00,144.4642108876499,144.47664414773402,141.659715338747,141.7136813520494,154.0
